gene,celltype,driver_score,evidence_count,n_trajectories,gene_category,DREM_score,dynamic_score,rank
DPYD,CD4+ T,0.00077,1,3,other,0.0,0.0019,458
EREG,CD4+ T,0.000769,1,3,other,0.0,0.0019,459
NBDY,CD4+ T,0.000762,1,3,other,0.0,0.0019,460
ATP8B4,CD4+ T,0.000757,1,3,mitochondrial,0.0,0.0027,461
TNIK,CD4+ T,0.000755,1,3,other,0.0,0.0019,462
MAPK8,CD4+ T,0.000755,1,3,other,0.0,0.0019,463
TUT4,CD4+ T,0.000747,1,3,other,0.0,0.0019,464
CKS2,CD4+ T,0.000745,1,3,other,0.0,0.0019,465
DENND1A,CD4+ T,0.000742,1,3,other,0.0,0.0019,466
APOC1,CD4+ T,0.000735,1,3,other,0.0,0.0018,467
ATAD2,CD4+ T,0.000733,1,3,other,0.0,0.0018,468
UTRN,CD4+ T,0.00073,1,3,other,0.0,0.0018,469
FUT8,CD4+ T,0.000726,1,3,other,0.0,0.0018,470
MTHFD1L,CD4+ T,0.000723,1,3,other,0.0,0.0018,471
ITPR1,CD4+ T,0.000718,1,3,other,0.0,0.0018,472
DLEU2,CD4+ T,0.000718,1,3,other,0.0,0.0018,473
SLC40A1,CD4+ T,0.000716,1,3,other,0.0,0.0018,474
PLEKHA5,CD4+ T,0.000704,1,3,other,0.0,0.0018,475
ZC3HAV1,CD4+ T,0.000701,1,3,other,0.0,0.0018,476
SCFD2,CD4+ T,0.000699,1,3,other,0.0,0.0017,477
CDK19,CD4+ T,0.000683,1,3,other,0.0,0.0017,478
FNDC3A,CD4+ T,0.000671,1,3,other,0.0,0.0017,479
EMID1,CD4+ T,0.000669,1,3,other,0.0,0.0017,480
FAM30A,CD4+ T,0.000647,1,3,other,0.0,0.0016,481
WDFY2,CD4+ T,0.000638,1,3,other,0.0,0.0016,482
LINC01578,CD4+ T,0.000635,1,3,other,0.0,0.0016,483
COMMD10,CD4+ T,0.000628,1,3,other,0.0,0.0016,484
SCLT1,CD4+ T,0.000613,1,3,other,0.0,0.0015,485
TENT2,CD4+ T,0.000613,1,3,other,0.0,0.0015,486
FRY,CD4+ T,0.000609,1,3,other,0.0,0.0015,487
SESN3,CD4+ T,0.000604,1,3,other,0.0,0.0015,488
FBXL17,CD4+ T,0.000602,1,3,other,0.0,0.0015,489
IGF2BP2,CD4+ T,0.0006,1,3,other,0.0,0.0015,490
TET2,CD4+ T,0.000571,1,3,other,0.0,0.0014,491
ZRANB3,CD4+ T,0.000569,1,3,other,0.0,0.0014,492
NF1,CD4+ T,0.000569,1,3,other,0.0,0.0014,493
GZMK,CD4+ T,0.000562,1,3,other,0.0,0.0014,494
LTBP1,CD4+ T,0.000561,1,3,other,0.0,0.0014,495
SCMH1,CD4+ T,0.000561,1,3,other,0.0,0.0014,496
NFIA,CD4+ T,0.000559,1,3,other,0.0,0.0014,497
FHL2,CD4+ T,0.000557,1,3,other,0.0,0.0014,498
PHLPP1,CD4+ T,0.000552,1,3,other,0.0,0.0014,499
MPP1,CD4+ T,0.000551,1,3,other,0.0,0.0014,500
IRAK3,CD4+ T,0.00055,1,3,other,0.0,0.0014,501
TTC7B,CD4+ T,0.000543,1,3,other,0.0,0.0014,502
GPHN,CD4+ T,0.000543,1,3,other,0.0,0.0014,503
PRIM2,CD4+ T,0.000542,1,3,other,0.0,0.0014,504
RFX2,CD4+ T,0.000539,1,3,other,0.0,0.0013,505
SYK,CD4+ T,0.000535,1,3,other,0.0,0.0013,506
PELI1,CD4+ T,0.00053,1,3,other,0.0,0.0013,507
DTL,CD4+ T,0.000528,1,3,other,0.0,0.0013,508
KLRB1,CD4+ T,0.000527,1,3,other,0.0,0.0013,509
MAP7,CD4+ T,0.000527,1,3,other,0.0,0.0013,510
NIBAN1,CD4+ T,0.000522,1,3,other,0.0,0.0013,511
AC118549.1,CD4+ T,0.000514,1,3,other,0.0,0.0013,512
PPP1R14A,CD4+ T,0.000513,1,3,other,0.0,0.0013,513
ST3GAL3,CD4+ T,0.000511,1,3,other,0.0,0.0013,514
TTC27,CD4+ T,0.000502,1,3,other,0.0,0.0013,515
SMC4,CD4+ T,0.000502,1,3,other,0.0,0.0013,516
SLC24A3,CD4+ T,0.000498,1,3,other,0.0,0.0012,517
ATP1B3,CD4+ T,0.000498,1,3,other,0.0,0.0012,518
LRRC75A,CD4+ T,0.000496,1,3,other,0.0,0.0012,519
CNRIP1,CD4+ T,0.000494,1,3,other,0.0,0.0012,520
OSBPL1A,CD4+ T,0.000489,1,3,other,0.0,0.0012,521
ELANE,CD4+ T,0.000475,1,3,other,0.0,0.0012,522
RABGEF1,CD4+ T,0.000473,1,3,other,0.0,0.0012,523
ZNF521,CD4+ T,0.000464,1,3,other,0.0,0.0012,524
POU2F1,CD4+ T,0.000461,1,3,other,0.0,0.0012,525
XYLT1,CD4+ T,0.000452,1,3,other,0.0,0.0011,526
PDE3B,CD4+ T,0.000448,1,3,other,0.0,0.0011,527
NEK7,CD4+ T,0.000446,1,3,other,0.0,0.0011,528
STXBP6,CD4+ T,0.000446,1,3,other,0.0,0.0011,529
MAP4K3,CD4+ T,0.000445,1,3,other,0.0,0.0011,530
TFRC,CD4+ T,0.000442,1,3,other,0.0,0.0011,531
BCAS3,CD4+ T,0.000438,1,3,other,0.0,0.0011,532
ATG7,CD4+ T,0.000434,1,3,other,0.0,0.0011,533
EGFL7,CD4+ T,0.000431,1,3,other,0.0,0.0011,534
IGFBP7,CD4+ T,0.000429,1,3,other,0.0,0.0011,535
GTDC1,CD4+ T,0.000428,1,3,other,0.0,0.0011,536
FOXO3,CD4+ T,0.000427,1,3,tf,0.0,0.0008,537
NPW,CD4+ T,0.000426,1,3,other,0.0,0.0011,538
AREG,CD4+ T,0.000426,1,3,other,0.0,0.0011,539
SPATA5,CD4+ T,0.000422,1,3,other,0.0,0.0011,540
ECPAS,CD4+ T,0.00042,1,3,other,0.0,0.0011,541
SNCA,CD4+ T,0.000407,1,3,other,0.0,0.001,542
PRKG1,CD4+ T,0.000407,1,3,other,0.0,0.001,543
MYH10,CD4+ T,0.000406,1,3,other,0.0,0.001,544
SNTB1,CD4+ T,0.000402,1,3,other,0.0,0.001,545
MAN1A1,CD4+ T,0.000398,1,3,other,0.0,0.001,546
MRTFA,CD4+ T,0.000398,1,3,other,0.0,0.001,547
SNHG25,CD4+ T,0.000396,1,3,other,0.0,0.001,548
GMPR,CD4+ T,0.000394,1,3,other,0.0,0.001,549
PLAGL1,CD4+ T,0.00039,1,3,other,0.0,0.001,550
MSRB3,CD4+ T,0.000389,1,3,other,0.0,0.001,551
ETS2,CD4+ T,0.000386,1,3,other,0.0,0.001,552
ATXN1,CD4+ T,0.000386,1,3,other,0.0,0.001,553
PPM1H,CD4+ T,0.000382,1,3,other,0.0,0.001,554
STK3,CD4+ T,0.000382,1,3,other,0.0,0.001,555
ULK4,CD4+ T,0.000381,1,3,other,0.0,0.001,556
SUMF1,CD4+ T,0.000379,1,3,other,0.0,0.0009,557
PHACTR2,CD4+ T,0.000373,1,3,other,0.0,0.0009,558
TUBB4B,CD4+ T,0.000367,1,3,other,0.0,0.0009,559
RPS6KA5,CD4+ T,0.000364,1,3,ribosomal,0.0,0.0017,560
CALN1,CD4+ T,0.000364,1,3,other,0.0,0.0009,561
MOB1B,CD4+ T,0.000355,1,3,other,0.0,0.0009,562
CTNNB1,CD4+ T,0.000353,1,3,other,0.0,0.0009,563
MAST4,CD4+ T,0.000353,1,3,other,0.0,0.0009,564
BAZ2B,CD4+ T,0.000347,1,3,other,0.0,0.0009,565
BCAT1,CD4+ T,0.000347,1,3,other,0.0,0.0009,566
GMDS-DT,CD4+ T,0.000346,1,3,other,0.0,0.0009,567
ZSWIM6,CD4+ T,0.000344,1,3,other,0.0,0.0009,568
NEAT1,CD4+ T,0.000338,1,3,other,0.0,0.0008,569
HIST1H1B,CD4+ T,0.000337,1,3,other,0.0,0.0008,570
CHRM3,CD4+ T,0.000335,1,3,other,0.0,0.0008,571
MLLT3,CD4+ T,0.000334,1,3,other,0.0,0.0008,572
RPS6KC1,CD4+ T,0.000327,1,3,ribosomal,0.0,0.0015,573
LCORL,CD4+ T,0.000325,1,3,other,0.0,0.0008,574
ALDH1A1,CD4+ T,0.000315,1,3,other,0.0,0.0008,575
LINC01572,CD4+ T,0.000314,1,3,other,0.0,0.0008,576
INVS,CD4+ T,0.000312,1,3,other,0.0,0.0008,577
HIF1A,CD4+ T,0.000311,1,3,tf,0.0,0.0006,578
GRK3,CD4+ T,0.000311,1,3,other,0.0,0.0008,579
HES6,CD4+ T,0.000304,1,3,other,0.0,0.0008,580
CPNE8,CD4+ T,0.000304,1,3,other,0.0,0.0008,581
CNOT6L,CD4+ T,0.000304,1,3,other,0.0,0.0008,582
CDK14,CD4+ T,0.000297,1,3,other,0.0,0.0007,583
DOCK5,CD4+ T,0.000294,1,3,other,0.0,0.0007,584
IGHG1,CD4+ T,0.000287,1,3,immunoglobulin,0.0,0.0013,585
RHAG,CD4+ T,0.000286,1,3,other,0.0,0.0007,586
FER,CD4+ T,0.000284,1,3,other,0.0,0.0007,587
DAPK1,CD4+ T,0.000283,1,3,other,0.0,0.0007,588
GZMA,CD4+ T,0.000283,1,3,other,0.0,0.0007,589
TASOR2,CD4+ T,0.000282,1,3,other,0.0,0.0007,590
C22ORF34,CD4+ T,0.000281,1,3,other,0.0,0.0007,591
DLC1,CD4+ T,0.000281,1,3,other,0.0,0.0007,592
DENND1B,CD4+ T,0.00028,1,3,other,0.0,0.0007,593
RP11-290D2.6,CD4+ T,0.000279,1,3,other,0.0,0.0007,594
CAMKMT,CD4+ T,0.000276,1,3,other,0.0,0.0007,595
DUSP2,CD4+ T,0.000268,1,3,other,0.0,0.0007,596
CNTLN,CD4+ T,0.000257,1,3,other,0.0,0.0006,597
PCNX1,CD4+ T,0.000254,1,3,other,0.0,0.0006,598
NAMPT,CD4+ T,0.000254,1,3,other,0.0,0.0006,599
PRKCH,CD4+ T,0.000254,1,3,other,0.0,0.0006,600
FBXW7,CD4+ T,0.000254,1,3,other,0.0,0.0006,601
SGK3,CD4+ T,0.000248,1,3,other,0.0,0.0006,602
SNX9,CD4+ T,0.000247,1,3,other,0.0,0.0006,603
BRIP1,CD4+ T,0.000247,1,3,other,0.0,0.0006,604
POLA1,CD4+ T,0.000242,1,3,other,0.0,0.0006,605
NAALADL2,CD4+ T,0.000238,1,3,other,0.0,0.0006,606
TXNDC5,CD4+ T,0.000237,1,3,other,0.0,0.0006,607
AGPS,CD4+ T,0.000234,1,3,other,0.0,0.0006,608
CERT1,CD4+ T,0.000232,1,3,other,0.0,0.0006,609
PKP4,CD4+ T,0.000231,1,3,other,0.0,0.0006,610
DOCK10,CD4+ T,0.000231,1,3,other,0.0,0.0006,611
LGALS1,CD4+ T,0.000228,1,3,other,0.0,0.0006,612
PCCA,CD4+ T,0.000227,1,3,other,0.0,0.0006,613
BTBD9,CD4+ T,0.000224,1,3,other,0.0,0.0006,614
GLRX5,CD4+ T,0.000212,1,3,other,0.0,0.0005,615
CCSER1,CD4+ T,0.000211,1,3,other,0.0,0.0005,616
DNAH14,CD4+ T,0.000209,1,3,other,0.0,0.0005,617
CLSPN,CD4+ T,0.000208,1,3,other,0.0,0.0005,618
RAB27B,CD4+ T,0.000208,1,3,other,0.0,0.0005,619
AOAH,CD4+ T,0.000206,1,3,other,0.0,0.0005,620
C2ORF88,CD4+ T,0.000204,1,3,other,0.0,0.0005,621
IL1B,CD4+ T,0.000198,1,3,other,0.0,0.0005,622
LINC01473,CD4+ T,0.000189,1,3,other,0.0,0.0005,623
SHLD2,CD4+ T,0.000186,1,3,other,0.0,0.0005,624
HLA-DRB5,CD4+ T,0.000186,1,3,other,0.0,0.0005,625
ERVMER61-1,CD4+ T,0.000182,1,3,other,0.0,0.0005,626
MGLL,CD4+ T,0.00018,1,3,other,0.0,0.0004,627
PCED1B-AS1,CD4+ T,0.000178,1,3,other,0.0,0.0004,628
PMAIP1,CD4+ T,0.000175,1,3,other,0.0,0.0004,629
SUPT3H,CD4+ T,0.000174,1,3,other,0.0,0.0004,630
NEDD4,CD4+ T,0.000172,1,3,other,0.0,0.0004,631
MINPP1,CD4+ T,0.000171,1,3,other,0.0,0.0004,632
PRELID2,CD4+ T,0.00017,1,3,other,0.0,0.0004,633
TRPS1,CD4+ T,0.000167,1,3,other,0.0,0.0004,634
TRIO,CD4+ T,0.000166,1,3,other,0.0,0.0004,635
DEPTOR,CD4+ T,0.000166,1,3,other,0.0,0.0004,636
MBOAT2,CD4+ T,0.000166,1,3,other,0.0,0.0004,637
AOPEP,CD4+ T,0.000166,1,3,other,0.0,0.0004,638
CEP170,CD4+ T,0.000165,1,3,other,0.0,0.0004,639
FIRRE,CD4+ T,0.000162,1,3,other,0.0,0.0004,640
CD38,CD4+ T,0.000161,1,3,other,0.0,0.0004,641
PDZD2,CD4+ T,0.000161,1,3,other,0.0,0.0004,642
MT1E,CD4+ T,0.000152,1,3,other,0.0,0.0004,643
MANBA,CD4+ T,0.00015,1,3,other,0.0,0.0004,644
DIAPH2,CD4+ T,0.000144,1,3,other,0.0,0.0004,645
SRGN,CD4+ T,0.000143,1,3,other,0.0,0.0004,646
KLF1,CD4+ T,0.000142,1,3,tf,0.0,0.0003,647
AC079793.1,CD4+ T,0.000142,1,3,other,0.0,0.0004,648
CCDC26,CD4+ T,0.000141,1,3,other,0.0,0.0004,649
CAVIN1,CD4+ T,0.000141,1,3,other,0.0,0.0004,650
PRKY,CD4+ T,0.000141,1,3,other,0.0,0.0004,651
CSF1,CD4+ T,0.000141,1,3,other,0.0,0.0004,652
DENND5A,CD4+ T,0.000138,1,3,other,0.0,0.0003,653
ZNF407,CD4+ T,0.000135,1,3,other,0.0,0.0003,654
DPH6,CD4+ T,0.000135,1,3,other,0.0,0.0003,655
AL157895.1,CD4+ T,0.000134,1,3,other,0.0,0.0003,656
MT1X,CD4+ T,0.000134,1,3,other,0.0,0.0003,657
AKT3,CD4+ T,0.000129,1,3,other,0.0,0.0003,658
TMEM131L,CD4+ T,0.000129,1,3,other,0.0,0.0003,659
SIPA1L3,CD4+ T,0.000128,1,3,other,0.0,0.0003,660
SYTL3,CD4+ T,0.000123,1,3,other,0.0,0.0003,661
CLEC11A,CD4+ T,0.000121,1,3,other,0.0,0.0003,662
WDPCP,CD4+ T,0.000121,1,3,other,0.0,0.0003,663
GNA12,CD4+ T,0.00012,1,3,other,0.0,0.0003,664
MCU,CD4+ T,0.00012,1,3,other,0.0,0.0003,665
USP9Y,CD4+ T,0.000119,1,3,other,0.0,0.0003,666
ARMH3,CD4+ T,0.000119,1,3,other,0.0,0.0003,667
HMGB2,CD4+ T,0.000119,1,3,other,0.0,0.0003,668
SKAP1,CD4+ T,0.000119,1,3,other,0.0,0.0003,669
SDCCAG8,CD4+ T,0.000119,1,3,other,0.0,0.0003,670
PLCG2,CD4+ T,0.000114,1,3,other,0.0,0.0003,671
RRM2,CD4+ T,0.000109,1,3,other,0.0,0.0003,672
HBG1,CD4+ T,0.000109,1,3,hemoglobin,0.0,0.0006,673
MTURN,CD4+ T,0.000104,1,3,other,0.0,0.0003,674
CD109,CD4+ T,0.000101,1,3,other,0.0,0.0003,675
SELENOK,CD4+ T,9.9e-05,1,3,other,0.0,0.0002,676
LPP,CD4+ T,9.7e-05,1,3,other,0.0,0.0002,677
BNIP3L,CD4+ T,9.6e-05,1,3,other,0.0,0.0002,678
PLCB1,CD4+ T,9.5e-05,1,3,other,0.0,0.0002,679
RAB11FIP1,CD4+ T,9.4e-05,1,3,other,0.0,0.0002,680
AIF1,CD4+ T,9.4e-05,1,3,other,0.0,0.0002,681
RABGAP1,CD4+ T,9.3e-05,1,3,other,0.0,0.0002,682
CTNND1,CD4+ T,9.2e-05,1,3,other,0.0,0.0002,683
DIAPH3,CD4+ T,9.1e-05,1,3,other,0.0,0.0002,684
VCL,CD4+ T,9.1e-05,1,3,other,0.0,0.0002,685
AGTPBP1,CD4+ T,8.8e-05,1,3,other,0.0,0.0002,686
GALNT7,CD4+ T,8.8e-05,1,3,other,0.0,0.0002,687
PEAK1,CD4+ T,8.8e-05,1,3,other,0.0,0.0002,688
ARL6IP1,CD4+ T,8.8e-05,1,3,other,0.0,0.0002,689
CEP70,CD4+ T,8.6e-05,1,3,other,0.0,0.0002,690
PRKCQ-AS1,CD4+ T,8.5e-05,1,3,other,0.0,0.0002,691
PCNX4,CD4+ T,8.1e-05,1,3,other,0.0,0.0002,692
LMO4,CD4+ T,8e-05,1,3,other,0.0,0.0002,693
DLEU1,CD4+ T,7.7e-05,1,3,other,0.0,0.0002,694
CEP128,CD4+ T,7.2e-05,1,3,other,0.0,0.0002,695
CYP7B1,CD4+ T,6.9e-05,1,3,other,0.0,0.0002,696
ATP13A3,CD4+ T,6.8e-05,1,3,other,0.0,0.0002,697
TANC2,CD4+ T,6.8e-05,1,3,other,0.0,0.0002,698
HMGA2,CD4+ T,6.7e-05,1,3,tf,0.0,0.0001,699
SIPA1L1,CD4+ T,6.7e-05,1,3,other,0.0,0.0002,700
CLU,CD4+ T,6.6e-05,1,3,other,0.0,0.0002,701
FYB1,CD4+ T,6.6e-05,1,3,other,0.0,0.0002,702
AC002454.1,CD4+ T,6.5e-05,1,3,other,0.0,0.0002,703
VPS54,CD4+ T,6.5e-05,1,3,other,0.0,0.0002,704
HSPH1,CD4+ T,6.4e-05,1,3,other,0.0,0.0002,705
ANK3,CD4+ T,6.3e-05,1,3,other,0.0,0.0002,706
ARHGAP22,CD4+ T,5.9e-05,1,3,other,0.0,0.0001,707
AL589693.1,CD4+ T,5.5e-05,1,3,other,0.0,0.0001,708
PPM1L,CD4+ T,5.5e-05,1,3,other,0.0,0.0001,709
PLA2G4A,CD4+ T,5.3e-05,1,3,other,0.0,0.0001,710
TRAF3IP2-AS1,CD4+ T,5.3e-05,1,3,other,0.0,0.0001,711
YES1,CD4+ T,4.9e-05,1,3,other,0.0,0.0001,712
P2RY14,CD4+ T,4.8e-05,1,3,other,0.0,0.0001,713
FAR2,CD4+ T,4.6e-05,1,3,other,0.0,0.0001,714
ATP1B1,CD4+ T,4.6e-05,1,3,other,0.0,0.0001,715
PELI2,CD4+ T,4.5e-05,1,3,other,0.0,0.0001,716
STRBP,CD4+ T,4.4e-05,1,3,other,0.0,0.0001,717
IL18,CD4+ T,4.4e-05,1,3,other,0.0,0.0001,718
CCDC18-AS1,CD4+ T,4.1e-05,1,3,other,0.0,0.0001,719
CBLB,CD4+ T,4e-05,1,3,other,0.0,0.0001,720
ELL2,CD4+ T,4e-05,1,3,other,0.0,0.0001,721
DACH1,CD4+ T,3.9e-05,1,3,other,0.0,0.0001,722
SOCS2,CD4+ T,3.8e-05,1,3,other,0.0,0.0001,723
TPX2,CD4+ T,3.6e-05,1,3,other,0.0,0.0001,724
MGST1,CD4+ T,3.5e-05,1,3,other,0.0,0.0001,725
NUBPL,CD4+ T,3.5e-05,1,3,other,0.0,0.0001,726
ANTXR2,CD4+ T,3.4e-05,1,3,other,0.0,0.0001,727
CASC15,CD4+ T,3.3e-05,1,3,other,0.0,0.0001,728
CRPPA,CD4+ T,2.9e-05,1,3,other,0.0,0.0001,729
AC008014.1,CD4+ T,2.8e-05,1,3,other,0.0,0.0001,730
CENPF,CD4+ T,2.7e-05,1,3,other,0.0,0.0001,731
PDE4D,CD4+ T,2.7e-05,1,3,other,0.0,0.0001,732
PHACTR1,CD4+ T,2.4e-05,1,3,other,0.0,0.0001,733
LINC01619,CD4+ T,2.4e-05,1,3,other,0.0,0.0001,734
LINC00342,CD4+ T,2.4e-05,1,3,other,0.0,0.0001,735
TK1,CD4+ T,2.3e-05,1,3,other,0.0,0.0001,736
AHCYL2,CD4+ T,2.3e-05,1,3,other,0.0,0.0001,737
ATP2B1,CD4+ T,2.3e-05,1,3,other,0.0,0.0001,738
SEMA3C,CD4+ T,2e-05,1,3,other,0.0,0.0,739
CABLES1,CD4+ T,1.8e-05,1,3,other,0.0,0.0,740
APLP2,CD4+ T,1.5e-05,1,3,other,0.0,0.0,741
MCTP1,CD4+ T,1.4e-05,1,3,other,0.0,0.0,742
RFLNB,CD4+ T,9e-06,1,3,other,0.0,0.0,743
UBE2C,CD4+ T,7e-06,1,3,other,0.0,0.0,744
TIMP3,CD4+ T,4e-06,1,3,other,0.0,0.0,745
TFPI,CD4+ T,2e-06,1,3,other,0.0,0.0,746
ARMH1,CD4+ T,0.0,1,3,other,0.0,0.0,747
MDM2,CD4+ T,0.0,1,3,other,0.0,0.0,748
ZNF367,CD4+ T,0.0,1,3,other,0.0,0.0,749
POLR3G,CD4+ T,0.0,0,3,other,0.0,0.0,750
AC069410.1,CD4+ T,0.0,0,3,other,0.0,0.0,751
CRADD,CD4+ T,0.0,1,3,other,0.0,0.0,752
