gene,driver_score,evidence_count,gene_category,category_multiplier,geneWeight_norm,geneWeight_raw,DREM_norm,DREM_raw,DREM_trajectories,dynamic_norm,dynamic_qval,dynamic_log2fc,dynamic_track_count,dynamic_direction,network_norm,is_HC_marker,is_MFVS_driver,rank
FAM160A1,0.119176,2,other,1.0,0.2601,0.501813,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0946,False,False,1196
PAPSS2,0.119148,2,other,1.0,0.2645,0.510219,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0767,False,False,1197
PTPRG,0.119114,2,other,1.0,0.261,0.503477,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0905,False,False,1198
KRT15,0.119109,2,other,1.0,0.2592,0.500147,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0974,False,False,1199
COBL,0.119092,2,other,1.0,0.2613,0.503998,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0892,False,False,1200
DKK1,0.119067,2,other,1.0,0.2595,0.50057,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0961,False,False,1201
NPNT,0.119063,2,other,1.0,0.2592,0.500057,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0972,False,False,1202
KITLG,0.119055,2,other,1.0,0.2594,0.500456,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0963,False,False,1203
SDK1,0.119043,2,other,1.0,0.2624,0.506248,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.084,False,False,1204
COL1A2,0.119034,2,other,1.0,0.2593,0.50018,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0966,False,False,1205
TMEM108,0.119033,2,other,1.0,0.2615,0.504561,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0875,False,False,1206
GJA1,0.119025,2,other,1.0,0.2594,0.500545,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0958,False,False,1207
ARHGAP6,0.119022,2,other,1.0,0.2695,0.519697,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0556,False,False,1208
FAM155A,0.118997,2,other,1.0,0.2598,0.501175,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0942,False,False,1209
ADARB2,0.118946,2,other,1.0,0.2612,0.503977,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0879,False,False,1210
CACNB4,0.118843,2,other,1.0,0.2634,0.50816,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0781,False,False,1211
CNTN1,0.118824,2,other,1.0,0.2646,0.510326,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0734,False,False,1212
RBMS3,0.118808,2,other,1.0,0.2601,0.501828,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.091,False,False,1213
RANBP17,0.118784,2,other,1.0,0.2671,0.515086,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.063,False,False,1214
PLD4,0.118758,2,other,1.0,0.2643,0.509804,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0739,False,False,1215
APOB,0.118723,2,other,1.0,0.2592,0.500086,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0939,False,False,1216
KCNT2,0.118696,2,other,1.0,0.2649,0.510901,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.071,False,False,1217
S100A16,0.118684,2,other,1.0,0.2595,0.50063,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0924,False,False,1218
RAPGEF5,0.118655,2,other,1.0,0.2617,0.504794,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0834,False,False,1219
DDR2,0.118645,2,other,1.0,0.2603,0.502117,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0889,False,False,1220
MEG3,0.118643,3,other,1.0,0.2611,0.503784,0.0,0.0,0,0.0021,5.09975953616471e-10,0.23,1,increasing,0.0298,False,False,1221
DCN,0.118632,2,other,1.0,0.2593,0.500332,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0925,False,False,1222
SERPINB2,0.118625,2,other,1.0,0.2615,0.504511,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0837,False,False,1223
OASL,0.118579,2,other,1.0,0.2655,0.512047,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0675,False,False,1224
FSTL1,0.118567,2,other,1.0,0.2611,0.503657,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0849,False,False,1225
ENOX1,0.11854,2,other,1.0,0.2648,0.510812,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0697,False,False,1226
LRP4,0.118527,2,other,1.0,0.2602,0.501939,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0881,False,False,1227
GUCY1B3,0.118482,3,other,1.0,0.2448,0.472664,0.0,0.0,0,0.0003,0.010681271298090439,0.1782,1,increasing,0.0972,False,False,1228
PDGFRA,0.118481,2,other,1.0,0.2631,0.507474,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0761,False,False,1229
FBLN1,0.118475,2,other,1.0,0.2595,0.500584,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0905,False,False,1230
LDLRAD3,0.11847,2,other,1.0,0.2673,0.515528,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0591,False,False,1231
RASL12,0.118449,2,other,1.0,0.2593,0.500219,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.091,False,False,1232
NEK10,0.118433,2,other,1.0,0.2622,0.50588,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.079,False,False,1233
COL12A1,0.118403,2,other,1.0,0.2592,0.500121,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0908,False,False,1234
NCAM2,0.118394,2,other,1.0,0.2638,0.508865,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0724,False,False,1235
NELL2,0.118385,2,other,1.0,0.2697,0.520165,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0486,False,False,1236
CTNNA3,0.118375,2,other,1.0,0.2647,0.510498,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0687,False,False,1237
FGF7,0.118355,2,other,1.0,0.2601,0.501866,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0866,False,False,1238
NRP2,0.118318,2,other,1.0,0.2601,0.50184,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0864,False,False,1239
A2M,0.118263,2,other,1.0,0.2676,0.516049,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0561,False,False,1240
DMD,0.118236,2,other,1.0,0.2646,0.510458,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0675,False,False,1241
DLGAP1,0.118206,2,other,1.0,0.2644,0.509926,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0683,False,False,1242
HPGDS,0.118202,2,other,1.0,0.2716,0.52367,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0395,False,False,1243
CADPS2,0.118201,2,other,1.0,0.2618,0.505094,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0784,False,False,1244
PRTG,0.118186,2,other,1.0,0.2614,0.504298,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0799,False,False,1245
GHR,0.118185,2,other,1.0,0.2607,0.50301,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0826,False,False,1246
ZNF704,0.118175,2,other,1.0,0.2636,0.508492,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.071,False,False,1247
SDC2,0.118149,2,other,1.0,0.2611,0.503709,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0808,False,False,1248
EMP2,0.118137,2,other,1.0,0.2601,0.50176,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0848,False,False,1249
CADM1,0.118124,2,other,1.0,0.2598,0.501181,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0859,False,False,1250
CACNA1C,0.118118,2,other,1.0,0.267,0.514972,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0569,False,False,1251
TP63,0.118094,2,other,1.0,0.2596,0.500909,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0862,False,False,1252
CDH5,0.118083,2,other,1.0,0.2593,0.500299,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0873,False,False,1253
IGF1,0.11808,2,other,1.0,0.2596,0.500857,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0861,False,False,1254
ADAM23,0.118041,2,other,1.0,0.2609,0.503403,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0804,False,False,1255
PCLO,0.118027,2,other,1.0,0.2646,0.510415,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0656,False,False,1256
THSD7A,0.117983,2,other,1.0,0.2686,0.518103,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0491,False,False,1257
MID1,0.117976,2,other,1.0,0.2641,0.509344,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0674,False,False,1258
CACHD1,0.117953,2,other,1.0,0.2653,0.511712,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0622,False,False,1259
NAV2,0.117953,2,other,1.0,0.2622,0.505768,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0746,False,False,1260
ALOX12,0.117946,2,other,1.0,0.2653,0.511808,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0619,False,False,1261
TMEM176A,0.117946,3,other,1.0,0.1866,0.36142,0.0,0.0,0,0.1479,0.0,0.5433,1,increasing,0.0302,False,False,1262
GALNT14,0.117946,3,other,1.0,0.25,0.482553,0.0,0.0,0,0.0,0.04843443118423754,0.0764,1,increasing,0.0721,False,False,1263
BNC2,0.117933,2,other,1.0,0.2605,0.50265,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.081,False,False,1264
SMC4,0.117928,3,other,1.0,0.2231,0.431158,0.0,0.0,0,0.0007,0.00018522553814123238,0.1479,4,decreasing,0.1784,False,False,1265
NOSTRIN,0.11792,2,other,1.0,0.2602,0.502049,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0821,False,False,1266
GPM6A,0.11789,2,other,1.0,0.2649,0.510971,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0631,False,False,1267
FCGR3B,0.117883,3,other,1.0,0.2654,0.512005,0.0,0.0,0,0.0002,0.04156913288122032,0.1725,1,decreasing,0.0096,False,False,1268
GNG12,0.11785,2,other,1.0,0.2597,0.500955,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0837,False,False,1269
ANGPTL1,0.117841,2,other,1.0,0.2671,0.51522,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0538,False,False,1270
MPDZ,0.117838,2,other,1.0,0.2677,0.516263,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0516,False,False,1271
CNTNAP2,0.117836,2,other,1.0,0.2659,0.512944,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0585,False,False,1272
PAPPA,0.117835,2,other,1.0,0.2597,0.50095,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0836,False,False,1273
OLFML3,0.117833,2,other,1.0,0.2595,0.500724,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0841,False,False,1274
RRAD,0.117764,2,other,1.0,0.2597,0.500965,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0829,False,False,1275
RIMS2,0.117755,2,other,1.0,0.2598,0.50124,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0822,False,False,1276
SCML2,0.117741,3,other,1.0,0.2441,0.471213,0.0,0.0,0,0.0008,1.3222147688080015e-05,0.165,1,increasing,0.0925,False,False,1277
CCL20,0.117737,2,other,1.0,0.2593,0.500325,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.084,False,False,1278
PALMD,0.117734,2,other,1.0,0.2595,0.500603,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0834,False,False,1279
CORIN,0.117724,2,other,1.0,0.2595,0.500573,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0833,False,False,1280
ERBB4,0.117715,2,other,1.0,0.26,0.501522,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0813,False,False,1281
CCDC85A,0.117706,2,other,1.0,0.26,0.501647,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0809,False,False,1282
NTN4,0.117671,2,other,1.0,0.2596,0.500794,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0824,False,False,1283
DYNC1I1,0.117662,2,other,1.0,0.2647,0.510597,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0618,False,False,1284
KDR,0.117619,2,other,1.0,0.2594,0.500367,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0828,False,False,1285
TF,0.117618,2,other,1.0,0.2598,0.501236,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0809,False,False,1286
LRRC4C,0.1176,2,other,1.0,0.2639,0.509013,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0645,False,False,1287
CDH10,0.11759,2,other,1.0,0.2594,0.500555,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0821,False,False,1288
SUZ12,0.117567,2,tf,1.3,0.0,0.0,0.1159,248.1898,81,0.0,1.0,0.0,0,N/A,0.5715,False,True,1289
CYP7B1,0.117564,3,other,1.0,0.2517,0.485778,0.0,0.0,0,0.0001,0.028405508312512397,0.0807,2,increasing,0.0618,False,False,1290
PALM2-AKAP2,0.117554,2,other,1.0,0.2702,0.520991,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0389,False,False,1291
LIFR,0.117526,2,other,1.0,0.2593,0.500193,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0823,False,False,1292
CMTM2,0.117514,2,other,1.0,0.2676,0.516105,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0488,False,False,1293
JPH1,0.117513,2,other,1.0,0.2594,0.500374,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0817,False,False,1294
SH3RF3,0.117496,2,other,1.0,0.263,0.507254,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0672,False,False,1295
LAMA4,0.117494,2,other,1.0,0.2595,0.500604,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0811,False,False,1296
HMCN1,0.117463,2,other,1.0,0.2596,0.50086,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0803,False,False,1297
VEGFC,0.117461,2,other,1.0,0.2601,0.501829,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0782,False,False,1298
ANK2,0.117445,2,other,1.0,0.2599,0.50148,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0788,False,False,1299
TMEFF2,0.117395,2,other,1.0,0.265,0.511185,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.058,False,False,1300
CLUL1,0.117304,2,other,1.0,0.2598,0.501202,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.078,False,False,1301
LRAT,0.117297,2,other,1.0,0.2654,0.51195,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0554,False,False,1302
PPM1E,0.117281,2,other,1.0,0.26,0.501644,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0769,False,False,1303
GALNT13,0.117278,2,other,1.0,0.2648,0.510703,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0579,False,False,1304
KRT5,0.117262,2,other,1.0,0.2593,0.500265,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0796,False,False,1305
PTPN3,0.117234,2,other,1.0,0.2593,0.500181,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0795,False,False,1306
MAPK10,0.1172,2,other,1.0,0.2595,0.500661,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0782,False,False,1307
FLRT2,0.117198,2,other,1.0,0.2598,0.501248,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0769,False,False,1308
ANO2,0.117191,2,other,1.0,0.2678,0.516499,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0449,False,False,1309
CCL2,0.117142,2,other,1.0,0.2595,0.500687,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0776,False,False,1310
SFRP2,0.117132,2,other,1.0,0.2594,0.500497,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0779,False,False,1311
NOVA2,0.117129,2,other,1.0,0.2593,0.500193,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0785,False,False,1312
SYN3,0.117124,2,other,1.0,0.2623,0.505908,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0665,False,False,1313
CCND1,0.117109,2,other,1.0,0.2399,0.463296,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.1556,False,False,1314
CLCA2,0.117103,2,other,1.0,0.2592,0.500027,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0786,False,False,1315
SPOCK1,0.117094,2,other,1.0,0.2607,0.503027,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0722,False,False,1316
COL4A1,0.117092,2,other,1.0,0.2595,0.500675,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0771,False,False,1317
FRAS1,0.117052,2,other,1.0,0.26,0.501523,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.075,False,False,1318
NTRK2,0.117052,2,other,1.0,0.2595,0.500571,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0769,False,False,1319
TMEM232,0.11702,2,other,1.0,0.2652,0.511623,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0535,False,False,1320
VGLL3,0.116986,2,other,1.0,0.2593,0.500225,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.077,False,False,1321
STARD9,0.116984,3,other,1.0,0.2441,0.471237,0.0,0.0,0,0.0014,7.316184876597822e-08,0.2011,1,increasing,0.0843,False,False,1322
C4ORF45,0.116967,2,other,1.0,0.2755,0.531107,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0122,False,False,1323
GNG4,0.116939,2,other,1.0,0.2596,0.500886,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0752,False,False,1324
FSTL4,0.116882,2,other,1.0,0.2595,0.500705,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0751,False,False,1325
TRIM67,0.11688,2,other,1.0,0.2592,0.500089,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0763,False,False,1326
CNN1,0.116877,2,other,1.0,0.2594,0.500463,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0755,False,False,1327
SLC22A3,0.116874,2,other,1.0,0.2592,0.500115,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0762,False,False,1328
IL22,0.116858,2,other,1.0,0.2592,0.500073,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0761,False,False,1329
CCNJL,0.116837,2,other,1.0,0.2603,0.502246,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0714,False,False,1330
DLGAP5,0.116835,2,other,1.0,0.2512,0.484816,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.1079,False,False,1331
CPE,0.116799,2,other,1.0,0.2595,0.500589,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0745,False,False,1332
SPDYC,0.116787,2,other,1.0,0.2606,0.5027,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.07,False,False,1333
ROBO2,0.116786,2,other,1.0,0.261,0.503461,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0684,False,False,1334
PTH2R,0.116778,2,other,1.0,0.2668,0.514614,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0449,False,False,1335
NTRK3,0.116762,2,other,1.0,0.2597,0.500958,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0734,False,False,1336
GLIS3,0.116755,2,other,1.0,0.2608,0.503082,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0689,False,False,1337
TOX2,0.116751,2,other,1.0,0.2614,0.504196,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0665,False,False,1338
RAB3C,0.116739,2,other,1.0,0.2602,0.50201,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.071,False,False,1339
MAMDC2,0.116737,2,other,1.0,0.2664,0.51386,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0461,False,False,1340
ACTG2,0.116732,2,other,1.0,0.2592,0.500048,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.075,False,False,1341
IGSF6,0.116719,3,other,1.0,0.2583,0.498308,0.0,0.0,0,0.0007,3.6077989070435756e-05,0.1602,1,increasing,0.0267,False,False,1342
ENPP3,0.116714,2,other,1.0,0.2617,0.504863,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0647,False,False,1343
ZFHX4,0.116714,2,other,1.0,0.2592,0.500136,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0746,False,False,1344
IGFBP5,0.116696,2,other,1.0,0.2597,0.501025,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0726,False,False,1345
MMP19,0.116672,2,other,1.0,0.2622,0.505851,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0623,False,False,1346
RASGRF2,0.116626,2,other,1.0,0.2641,0.509451,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0543,False,False,1347
CNRIP1,0.116612,3,other,1.0,0.2482,0.479126,0.0,0.0,0,0.0004,0.0014463653769663102,0.1386,2,increasing,0.0665,False,False,1348
AREG,0.11661,3,other,1.0,0.0862,0.169712,0.0,0.0,0,0.329,0.0,1.0294,5,increasing,0.0574,False,False,1349
KCNK13,0.116579,2,other,1.0,0.2601,0.501876,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0697,False,False,1350
BICC1,0.116539,2,other,1.0,0.2626,0.506641,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0593,False,False,1351
SHANK2,0.116503,2,other,1.0,0.265,0.511219,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0494,False,False,1352
FLT1,0.116486,2,other,1.0,0.2603,0.502239,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0681,False,False,1353
GRASP,0.116462,3,other,1.0,0.2443,0.471589,0.0,0.0,0,0.0013,2.49919057822416e-07,0.1965,1,increasing,0.0791,False,False,1354
TSPAN7,0.116459,2,other,1.0,0.2631,0.507514,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0568,False,False,1355
TLL1,0.116453,2,other,1.0,0.2593,0.500283,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0719,False,False,1356
SDK2,0.116443,2,other,1.0,0.262,0.505448,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0609,False,False,1357
CLVS1,0.116413,2,other,1.0,0.2604,0.502281,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0673,False,False,1358
COL6A5,0.116367,2,other,1.0,0.2601,0.50175,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.068,False,False,1359
ZMAT4,0.116339,2,other,1.0,0.2596,0.500835,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0696,False,False,1360
RHOJ,0.116336,2,other,1.0,0.2594,0.50039,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0705,False,False,1361
PTGER3,0.116328,2,other,1.0,0.2599,0.501355,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0684,False,False,1362
HPSE2,0.116325,2,other,1.0,0.2598,0.501259,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0686,False,False,1363
PTH1R,0.116318,2,other,1.0,0.2594,0.500434,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0702,False,False,1364
LRFN2,0.116273,2,other,1.0,0.2608,0.503077,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0643,False,False,1365
CDH11,0.116248,2,other,1.0,0.2592,0.500126,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0702,False,False,1366
RELN,0.116239,2,other,1.0,0.2596,0.50077,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0688,False,False,1367
MMD,0.116228,3,other,1.0,0.2377,0.458951,0.0,0.0,0,0.0001,0.03696053365470406,0.1356,1,increasing,0.1058,False,False,1368
FABP4,0.116204,2,other,1.0,0.2606,0.502698,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0644,False,False,1369
COLEC12,0.116167,2,other,1.0,0.2619,0.505174,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0589,False,False,1370
TIMP4,0.116159,2,other,1.0,0.2597,0.501063,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0674,False,False,1371
WNT5B,0.116152,2,other,1.0,0.2613,0.504127,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0609,False,False,1372
PRH1,0.116146,2,other,1.0,0.2695,0.519796,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.028,False,False,1373
COL4A5,0.116146,2,other,1.0,0.2594,0.500368,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0687,False,False,1374
CNTNAP5,0.11613,2,other,1.0,0.2653,0.511749,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0448,False,False,1375
SLC41A2,0.116121,2,other,1.0,0.2632,0.507756,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.053,False,False,1376
MYO18B,0.116119,2,other,1.0,0.2596,0.500834,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0675,False,False,1377
ARPP21,0.116111,2,other,1.0,0.2634,0.508166,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0521,False,False,1378
ALDH1A3,0.1161,2,other,1.0,0.2592,0.500136,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0688,False,False,1379
DOK6,0.116052,2,other,1.0,0.2652,0.511482,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0446,False,False,1380
NME5,0.116049,2,other,1.0,0.2598,0.501168,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0661,False,False,1381
PDZRN3,0.116047,2,other,1.0,0.2607,0.503002,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0623,False,False,1382
C1QTNF1,0.116044,2,other,1.0,0.2594,0.500444,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0676,False,False,1383
KCNIP4,0.116043,2,other,1.0,0.2623,0.506014,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0559,False,False,1384
DERL3,0.116041,2,other,1.0,0.2515,0.485353,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0992,False,False,1385
GGT5,0.11604,2,other,1.0,0.2597,0.500991,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0664,False,False,1386
PGF,0.11597,2,other,1.0,0.2599,0.501453,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0648,False,False,1387
CCBE1,0.115968,2,other,1.0,0.2597,0.500991,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0658,False,False,1388
GABBR2,0.115941,2,other,1.0,0.2595,0.500744,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.066,False,False,1389
SLCO2A1,0.115938,2,other,1.0,0.2593,0.500222,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0671,False,False,1390
SCN3B,0.115932,2,other,1.0,0.2594,0.500484,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0665,False,False,1391
ADAM12,0.115927,2,other,1.0,0.2596,0.500864,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0656,False,False,1392
VEGFA,0.115904,2,other,1.0,0.2317,0.447663,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.1769,False,False,1393
RORB,0.115892,2,other,1.0,0.2597,0.501072,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0649,False,False,1394
OLFM1,0.115853,2,other,1.0,0.2617,0.504791,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0567,False,False,1395
